index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
592,0 days 01:04:54.688000,NOR,4,0 days 00:02:14.751000,1.0,1.0,0 days 00:25:22.750000,0 days 01:04:53.865000,,0 days 00:01:05.666000,0 days 00:00:32.333000,,0 days 01:04:23.227000,0 days 01:04:55.714000,279.0,264.0,,179.0,False,MEDIUM,1.0,True,McLaren,0 days 01:02:40.422000,2024-04-07 05:03:42.056,25,3.0,False,,False,False
593,0 days 01:33:25.264000,NOR,4,,2.0,2.0,0 days 01:31:13.972000,,,0 days 00:00:57.890000,0 days 00:00:39.001000,,0 days 01:32:47.135000,0 days 01:33:26.300000,241.0,255.0,48.0,226.0,False,MEDIUM,2.0,False,McLaren,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,3.0,False,,False,False
594,0 days 01:36:16.547000,NOR,4,,3.0,2.0,,,,0 days 00:00:43.152000,0 days 00:00:18.525000,,0 days 01:35:59.010000,0 days 01:36:17.594000,281.0,294.0,253.0,293.0,False,MEDIUM,3.0,False,McLaren,0 days 01:33:25.264000,2024-04-07 05:34:26.898,1,10.0,False,,False,False
595,0 days 01:37:53.400000,NOR,4,0 days 00:01:36.853000,4.0,2.0,,,0 days 00:00:35.062000,0 days 00:00:43.181000,0 days 00:00:18.610000,0 days 01:36:52.481000,0 days 01:37:35.662000,0 days 01:37:54.272000,280.0,295.0,252.0,294.0,True,MEDIUM,4.0,False,McLaren,0 days 01:36:16.547000,2024-04-07 05:37:18.181,1,7.0,False,,False,True
596,0 days 01:39:30.260000,NOR,4,0 days 00:01:36.860000,5.0,2.0,,,0 days 00:00:34.856000,0 days 00:00:43.348000,0 days 00:00:18.656000,0 days 01:38:29.128000,0 days 01:39:12.476000,0 days 01:39:31.132000,279.0,295.0,252.0,296.0,False,MEDIUM,5.0,False,McLaren,0 days 01:37:53.400000,2024-04-07 05:38:55.034,1,7.0,False,,False,True
597,0 days 01:41:08.160000,NOR,4,0 days 00:01:37.900000,6.0,2.0,,,0 days 00:00:35.298000,0 days 00:00:43.753000,0 days 00:00:18.849000,0 days 01:40:06.430000,0 days 01:40:50.183000,0 days 01:41:09.032000,275.0,295.0,252.0,289.0,False,MEDIUM,6.0,False,McLaren,0 days 01:39:30.260000,2024-04-07 05:40:31.894,1,5.0,False,,False,True
598,0 days 01:42:45.902000,NOR,4,0 days 00:01:37.742000,7.0,2.0,,,0 days 00:00:35.209000,0 days 00:00:43.702000,0 days 00:00:18.831000,0 days 01:41:44.241000,0 days 01:42:27.943000,0 days 01:42:46.774000,273.0,295.0,252.0,288.0,False,MEDIUM,7.0,False,McLaren,0 days 01:41:08.160000,2024-04-07 05:42:09.794,1,4.0,False,,False,True
599,0 days 01:44:23.726000,NOR,4,0 days 00:01:37.824000,8.0,2.0,,,0 days 00:00:35.208000,0 days 00:00:43.748000,0 days 00:00:18.868000,0 days 01:43:21.982000,0 days 01:44:05.730000,0 days 01:44:24.598000,277.0,295.0,251.0,293.0,False,MEDIUM,8.0,False,McLaren,0 days 01:42:45.902000,2024-04-07 05:43:47.536,1,3.0,False,,False,True
600,0 days 01:46:01.689000,NOR,4,0 days 00:01:37.963000,9.0,2.0,,,0 days 00:00:35.354000,0 days 00:00:43.680000,0 days 00:00:18.929000,0 days 01:44:59.952000,0 days 01:45:43.632000,0 days 01:46:02.561000,276.0,294.0,251.0,292.0,False,MEDIUM,9.0,False,McLaren,0 days 01:44:23.726000,2024-04-07 05:45:25.360,1,3.0,False,,False,True
601,0 days 01:47:39.847000,NOR,4,0 days 00:01:38.158000,10.0,2.0,,,0 days 00:00:35.536000,0 days 00:00:43.791000,0 days 00:00:18.831000,0 days 01:46:38.097000,0 days 01:47:21.888000,0 days 01:47:40.719000,277.0,293.0,251.0,293.0,False,MEDIUM,10.0,False,McLaren,0 days 01:46:01.689000,2024-04-07 05:47:03.323,1,3.0,False,,False,True
602,0 days 01:49:20.607000,NOR,4,0 days 00:01:40.760000,11.0,2.0,,0 days 01:49:20.193000,0 days 00:00:35.613000,0 days 00:00:43.963000,0 days 00:00:21.184000,0 days 01:48:16.332000,0 days 01:49:00.295000,0 days 01:49:21.479000,,294.0,,294.0,False,MEDIUM,11.0,False,McLaren,0 days 01:47:39.847000,2024-04-07 05:48:41.481,1,4.0,False,,False,False
603,0 days 01:51:16.250000,NOR,4,0 days 00:01:55.643000,12.0,3.0,0 days 01:49:43.115000,,0 days 00:00:54.321000,0 days 00:00:42.844000,0 days 00:00:18.478000,0 days 01:50:15.800000,0 days 01:50:58.644000,0 days 01:51:17.122000,277.0,294.0,253.0,293.0,False,HARD,1.0,True,McLaren,0 days 01:49:20.607000,2024-04-07 05:50:22.241,1,12.0,False,,False,False
604,0 days 01:52:52.011000,NOR,4,0 days 00:01:35.761000,13.0,3.0,,,0 days 00:00:34.413000,0 days 00:00:42.732000,0 days 00:00:18.616000,0 days 01:51:51.535000,0 days 01:52:34.267000,0 days 01:52:52.883000,279.0,293.0,253.0,293.0,True,HARD,2.0,True,McLaren,0 days 01:51:16.250000,2024-04-07 05:52:17.884,1,10.0,False,,False,True
605,0 days 01:54:28.788000,NOR,4,0 days 00:01:36.777000,14.0,3.0,,,0 days 00:00:34.874000,0 days 00:00:43.154000,0 days 00:00:18.749000,0 days 01:53:27.757000,0 days 01:54:10.911000,0 days 01:54:29.660000,278.0,294.0,252.0,292.0,False,HARD,3.0,True,McLaren,0 days 01:52:52.011000,2024-04-07 05:53:53.645,1,8.0,False,,False,True
606,0 days 01:56:05.576000,NOR,4,0 days 00:01:36.788000,15.0,3.0,,,0 days 00:00:34.892000,0 days 00:00:43.222000,0 days 00:00:18.674000,0 days 01:55:04.552000,0 days 01:55:47.774000,0 days 01:56:06.448000,,298.0,253.0,298.0,False,HARD,4.0,True,McLaren,0 days 01:54:28.788000,2024-04-07 05:55:30.422,1,7.0,False,,False,True
607,0 days 01:57:43.817000,NOR,4,0 days 00:01:38.241000,16.0,3.0,,,0 days 00:00:35.411000,0 days 00:00:43.808000,0 days 00:00:19.022000,0 days 01:56:41.859000,0 days 01:57:25.667000,0 days 01:57:44.689000,279.0,301.0,257.0,297.0,False,HARD,5.0,True,McLaren,0 days 01:56:05.576000,2024-04-07 05:57:07.210,1,5.0,False,,False,True
608,0 days 01:59:21.624000,NOR,4,0 days 00:01:37.807000,17.0,3.0,,,0 days 00:00:35.129000,0 days 00:00:43.544000,0 days 00:00:19.134000,0 days 01:58:19.818000,0 days 01:59:03.362000,0 days 01:59:22.496000,278.0,294.0,260.0,290.0,False,HARD,6.0,True,McLaren,0 days 01:57:43.817000,2024-04-07 05:58:45.451,1,4.0,False,,False,True
609,0 days 02:00:58.111000,NOR,4,0 days 00:01:36.487000,18.0,3.0,,,0 days 00:00:34.632000,0 days 00:00:43.202000,0 days 00:00:18.653000,0 days 01:59:57.128000,0 days 02:00:40.330000,0 days 02:00:58.983000,280.0,296.0,252.0,296.0,False,HARD,7.0,True,McLaren,0 days 01:59:21.624000,2024-04-07 06:00:23.258,1,3.0,False,,False,True
610,0 days 02:02:34.894000,NOR,4,0 days 00:01:36.783000,19.0,3.0,,,0 days 00:00:34.957000,0 days 00:00:43.162000,0 days 00:00:18.664000,0 days 02:01:33.940000,0 days 02:02:17.102000,0 days 02:02:35.766000,,297.0,253.0,295.0,False,HARD,8.0,True,McLaren,0 days 02:00:58.111000,2024-04-07 06:01:59.745,1,3.0,False,,False,True
611,0 days 02:04:11.741000,NOR,4,0 days 00:01:36.847000,20.0,3.0,,,0 days 00:00:34.961000,0 days 00:00:43.235000,0 days 00:00:18.651000,0 days 02:03:10.727000,0 days 02:03:53.962000,0 days 02:04:12.613000,278.0,296.0,253.0,295.0,False,HARD,9.0,True,McLaren,0 days 02:02:34.894000,2024-04-07 06:03:36.528,1,3.0,False,,False,True
612,0 days 02:05:48.737000,NOR,4,0 days 00:01:36.996000,21.0,3.0,,,0 days 00:00:34.980000,0 days 00:00:43.408000,0 days 00:00:18.608000,0 days 02:04:47.593000,0 days 02:05:31.001000,0 days 02:05:49.609000,279.0,296.0,254.0,296.0,False,HARD,10.0,True,McLaren,0 days 02:04:11.741000,2024-04-07 06:05:13.375,1,3.0,False,,False,True
613,0 days 02:07:27.625000,NOR,4,0 days 00:01:38.888000,22.0,3.0,,,0 days 00:00:35.207000,0 days 00:00:44.037000,0 days 00:00:19.644000,0 days 02:06:24.816000,0 days 02:07:08.853000,0 days 02:07:28.497000,278.0,296.0,255.0,297.0,False,HARD,11.0,True,McLaren,0 days 02:05:48.737000,2024-04-07 06:06:50.371,1,3.0,True,TRACK LIMITS AT TURN 9 LAP 22 ,False,True
614,0 days 02:09:05.838000,NOR,4,0 days 00:01:38.213000,23.0,3.0,,,0 days 00:00:35.567000,0 days 00:00:43.828000,0 days 00:00:18.818000,0 days 02:08:04.064000,0 days 02:08:47.892000,0 days 02:09:06.710000,,297.0,254.0,297.0,False,HARD,12.0,True,McLaren,0 days 02:07:27.625000,2024-04-07 06:08:29.259,1,4.0,False,,False,True
615,0 days 02:10:43.560000,NOR,4,0 days 00:01:37.722000,24.0,3.0,,,0 days 00:00:35.327000,0 days 00:00:43.654000,0 days 00:00:18.741000,0 days 02:09:42.037000,0 days 02:10:25.691000,0 days 02:10:44.432000,279.0,295.0,254.0,295.0,False,HARD,13.0,True,McLaren,0 days 02:09:05.838000,2024-04-07 06:10:07.472,1,4.0,False,,False,True
616,0 days 02:12:21.118000,NOR,4,0 days 00:01:37.558000,25.0,3.0,,,0 days 00:00:35.294000,0 days 00:00:43.603000,0 days 00:00:18.661000,0 days 02:11:19.726000,0 days 02:12:03.329000,0 days 02:12:21.990000,280.0,297.0,252.0,295.0,False,HARD,14.0,True,McLaren,0 days 02:10:43.560000,2024-04-07 06:11:45.194,1,4.0,False,,False,True
617,0 days 02:14:02.035000,NOR,4,0 days 00:01:40.917000,26.0,3.0,,0 days 02:14:01.517000,0 days 00:00:35.271000,0 days 00:00:44.337000,0 days 00:00:21.309000,0 days 02:12:57.261000,0 days 02:13:41.598000,0 days 02:14:02.907000,,300.0,,300.0,False,HARD,15.0,True,McLaren,0 days 02:12:21.118000,2024-04-07 06:13:22.752,1,5.0,False,,False,False
618,0 days 02:15:58.656000,NOR,4,0 days 00:01:56.621000,27.0,4.0,0 days 02:14:24.855000,,0 days 00:00:55.404000,0 days 00:00:42.660000,0 days 00:00:18.557000,0 days 02:14:58.311000,0 days 02:15:40.971000,0 days 02:15:59.528000,279.0,302.0,263.0,300.0,False,HARD,1.0,True,McLaren,0 days 02:14:02.035000,2024-04-07 06:15:03.669,1,8.0,False,,False,False
619,0 days 02:17:34.377000,NOR,4,0 days 00:01:35.721000,28.0,4.0,,,0 days 00:00:34.468000,0 days 00:00:42.835000,0 days 00:00:18.418000,0 days 02:16:33.996000,0 days 02:17:16.831000,0 days 02:17:35.249000,277.0,300.0,254.0,294.0,True,HARD,2.0,True,McLaren,0 days 02:15:58.656000,2024-04-07 06:17:00.290,1,8.0,False,,False,True
620,0 days 02:19:10.635000,NOR,4,0 days 00:01:36.258000,29.0,4.0,,,0 days 00:00:34.941000,0 days 00:00:42.841000,0 days 00:00:18.476000,0 days 02:18:10.190000,0 days 02:18:53.031000,0 days 02:19:11.507000,279.0,299.0,255.0,298.0,False,HARD,3.0,True,McLaren,0 days 02:17:34.377000,2024-04-07 06:18:36.011,1,8.0,False,,False,True
621,0 days 02:20:46.878000,NOR,4,0 days 00:01:36.243000,30.0,4.0,,,0 days 00:00:34.846000,0 days 00:00:42.867000,0 days 00:00:18.530000,0 days 02:19:46.353000,0 days 02:20:29.220000,0 days 02:20:47.750000,,301.0,255.0,295.0,False,HARD,4.0,True,McLaren,0 days 02:19:10.635000,2024-04-07 06:20:12.269,1,8.0,False,,False,True
622,0 days 02:22:23.103000,NOR,4,0 days 00:01:36.225000,31.0,4.0,,,0 days 00:00:34.969000,0 days 00:00:42.814000,0 days 00:00:18.442000,0 days 02:21:22.719000,0 days 02:22:05.533000,0 days 02:22:23.975000,280.0,300.0,256.0,300.0,False,HARD,5.0,True,McLaren,0 days 02:20:46.878000,2024-04-07 06:21:48.512,1,8.0,False,,False,True
623,0 days 02:23:59.478000,NOR,4,0 days 00:01:36.375000,32.0,4.0,,,0 days 00:00:34.975000,0 days 00:00:42.832000,0 days 00:00:18.568000,0 days 02:22:58.950000,0 days 02:23:41.782000,0 days 02:24:00.350000,279.0,299.0,255.0,297.0,False,HARD,6.0,True,McLaren,0 days 02:22:23.103000,2024-04-07 06:23:24.737,1,8.0,False,,False,True
624,0 days 02:25:35.818000,NOR,4,0 days 00:01:36.340000,33.0,4.0,,,0 days 00:00:34.957000,0 days 00:00:42.903000,0 days 00:00:18.480000,0 days 02:24:35.307000,0 days 02:25:18.210000,0 days 02:25:36.690000,281.0,300.0,255.0,299.0,False,HARD,7.0,True,McLaren,0 days 02:23:59.478000,2024-04-07 06:25:01.112,1,7.0,False,,False,True
625,0 days 02:27:12.080000,NOR,4,0 days 00:01:36.262000,34.0,4.0,,,0 days 00:00:35.070000,0 days 00:00:42.802000,0 days 00:00:18.390000,0 days 02:26:11.760000,0 days 02:26:54.562000,0 days 02:27:12.952000,279.0,300.0,257.0,297.0,False,HARD,8.0,True,McLaren,0 days 02:25:35.818000,2024-04-07 06:26:37.452,1,4.0,False,,False,True
626,0 days 02:28:48.694000,NOR,4,0 days 00:01:36.614000,35.0,4.0,,,0 days 00:00:35.221000,0 days 00:00:42.865000,0 days 00:00:18.528000,0 days 02:27:48.173000,0 days 02:28:31.038000,0 days 02:28:49.566000,282.0,300.0,255.0,300.0,False,HARD,9.0,True,McLaren,0 days 02:27:12.080000,2024-04-07 06:28:13.714,1,5.0,False,,False,True
627,0 days 02:30:24.590000,NOR,4,0 days 00:01:35.896000,36.0,4.0,,,0 days 00:00:34.657000,0 days 00:00:42.773000,0 days 00:00:18.466000,0 days 02:29:24.223000,0 days 02:30:06.996000,0 days 02:30:25.462000,281.0,300.0,257.0,300.0,False,HARD,10.0,True,McLaren,0 days 02:28:48.694000,2024-04-07 06:29:50.328,1,5.0,False,,False,True
628,0 days 02:32:01.002000,NOR,4,0 days 00:01:36.412000,37.0,4.0,,,0 days 00:00:34.655000,0 days 00:00:43.141000,0 days 00:00:18.616000,0 days 02:31:00.117000,0 days 02:31:43.258000,0 days 02:32:01.874000,280.0,300.0,256.0,300.0,False,HARD,11.0,True,McLaren,0 days 02:30:24.590000,2024-04-07 06:31:26.224,1,4.0,False,,False,True
629,0 days 02:33:36.885000,NOR,4,0 days 00:01:35.883000,38.0,4.0,,,0 days 00:00:34.650000,0 days 00:00:42.687000,0 days 00:00:18.546000,0 days 02:32:36.524000,0 days 02:33:19.211000,0 days 02:33:37.757000,281.0,301.0,255.0,300.0,False,HARD,12.0,True,McLaren,0 days 02:32:01.002000,2024-04-07 06:33:02.636,1,4.0,False,,False,True
630,0 days 02:35:12.591000,NOR,4,0 days 00:01:35.706000,39.0,4.0,,,0 days 00:00:34.492000,0 days 00:00:42.785000,0 days 00:00:18.429000,0 days 02:34:12.249000,0 days 02:34:55.034000,0 days 02:35:13.463000,,300.0,255.0,300.0,True,HARD,13.0,True,McLaren,0 days 02:33:36.885000,2024-04-07 06:34:38.519,1,4.0,False,,False,True
631,0 days 02:36:48.840000,NOR,4,0 days 00:01:36.249000,40.0,4.0,,,0 days 00:00:34.624000,0 days 00:00:42.995000,0 days 00:00:18.630000,0 days 02:35:48.087000,0 days 02:36:31.082000,0 days 02:36:49.712000,,302.0,261.0,302.0,False,HARD,14.0,True,McLaren,0 days 02:35:12.591000,2024-04-07 06:36:14.225,1,4.0,False,,False,True
632,0 days 02:38:24.069000,NOR,4,0 days 00:01:35.229000,41.0,4.0,,,0 days 00:00:34.119000,0 days 00:00:42.655000,0 days 00:00:18.455000,0 days 02:37:23.831000,0 days 02:38:06.486000,0 days 02:38:24.941000,,300.0,256.0,300.0,True,HARD,15.0,True,McLaren,0 days 02:36:48.840000,2024-04-07 06:37:50.474,1,4.0,False,,False,True
633,0 days 02:40:00.286000,NOR,4,0 days 00:01:36.217000,42.0,4.0,,,0 days 00:00:34.524000,0 days 00:00:43.361000,0 days 00:00:18.332000,0 days 02:38:59.465000,0 days 02:39:42.826000,0 days 02:40:01.158000,,299.0,257.0,298.0,False,HARD,16.0,True,McLaren,0 days 02:38:24.069000,2024-04-07 06:39:25.703,2,4.0,False,,False,True
634,0 days 02:41:36.206000,NOR,4,0 days 00:01:35.920000,43.0,4.0,,,0 days 00:00:34.335000,0 days 00:00:42.928000,0 days 00:00:18.657000,0 days 02:40:35.493000,0 days 02:41:18.421000,0 days 02:41:37.078000,282.0,300.0,256.0,298.0,False,HARD,17.0,True,McLaren,0 days 02:40:00.286000,2024-04-07 06:41:01.920,1,4.0,False,,False,True
635,0 days 02:43:12.597000,NOR,4,0 days 00:01:36.391000,44.0,4.0,,,0 days 00:00:35.127000,0 days 00:00:42.710000,0 days 00:00:18.554000,0 days 02:42:12.205000,0 days 02:42:54.915000,0 days 02:43:13.469000,,301.0,257.0,300.0,False,HARD,18.0,True,McLaren,0 days 02:41:36.206000,2024-04-07 06:42:37.840,1,5.0,False,,False,True
636,0 days 02:44:48.821000,NOR,4,0 days 00:01:36.224000,45.0,4.0,,,0 days 00:00:34.733000,0 days 00:00:42.977000,0 days 00:00:18.514000,0 days 02:43:48.202000,0 days 02:44:31.179000,0 days 02:44:49.693000,281.0,300.0,256.0,298.0,False,HARD,19.0,True,McLaren,0 days 02:43:12.597000,2024-04-07 06:44:14.231,1,5.0,False,,False,True
637,0 days 02:46:24.456000,NOR,4,0 days 00:01:35.635000,46.0,4.0,,,0 days 00:00:34.390000,0 days 00:00:42.727000,0 days 00:00:18.518000,0 days 02:45:24.083000,0 days 02:46:06.810000,0 days 02:46:25.328000,,299.0,257.0,299.0,False,HARD,20.0,True,McLaren,0 days 02:44:48.821000,2024-04-07 06:45:50.455,1,5.0,False,,False,True
638,0 days 02:48:00.089000,NOR,4,0 days 00:01:35.633000,47.0,4.0,,,0 days 00:00:34.419000,0 days 00:00:42.734000,0 days 00:00:18.480000,0 days 02:46:59.747000,0 days 02:47:42.481000,0 days 02:48:00.961000,282.0,299.0,256.0,300.0,False,HARD,21.0,True,McLaren,0 days 02:46:24.456000,2024-04-07 06:47:26.090,1,5.0,False,,False,True
639,0 days 02:49:35.766000,NOR,4,0 days 00:01:35.677000,48.0,4.0,,,0 days 00:00:34.492000,0 days 00:00:42.695000,0 days 00:00:18.490000,0 days 02:48:35.453000,0 days 02:49:18.148000,0 days 02:49:36.638000,281.0,300.0,257.0,300.0,False,HARD,22.0,True,McLaren,0 days 02:48:00.089000,2024-04-07 06:49:01.723,1,5.0,False,,False,True
640,0 days 02:51:11.120000,NOR,4,0 days 00:01:35.354000,49.0,4.0,,,0 days 00:00:34.321000,0 days 00:00:42.647000,0 days 00:00:18.386000,0 days 02:50:10.959000,0 days 02:50:53.606000,0 days 02:51:11.992000,,300.0,257.0,300.0,False,HARD,23.0,True,McLaren,0 days 02:49:35.766000,2024-04-07 06:50:37.400,1,5.0,False,,False,True
641,0 days 02:52:46.388000,NOR,4,0 days 00:01:35.268000,50.0,4.0,,,0 days 00:00:34.244000,0 days 00:00:42.611000,0 days 00:00:18.413000,0 days 02:51:46.236000,0 days 02:52:28.847000,0 days 02:52:47.260000,282.0,301.0,257.0,301.0,False,HARD,24.0,True,McLaren,0 days 02:51:11.120000,2024-04-07 06:52:12.754,1,5.0,False,,False,True
642,0 days 02:54:21.574000,NOR,4,0 days 00:01:35.186000,51.0,4.0,,,0 days 00:00:34.220000,0 days 00:00:42.604000,0 days 00:00:18.362000,0 days 02:53:21.480000,0 days 02:54:04.084000,0 days 02:54:22.446000,,301.0,257.0,301.0,True,HARD,25.0,True,McLaren,0 days 02:52:46.388000,2024-04-07 06:53:48.022,1,5.0,False,,False,True
643,0 days 02:55:57.406000,NOR,4,0 days 00:01:35.832000,52.0,4.0,,,0 days 00:00:34.175000,0 days 00:00:43.102000,0 days 00:00:18.555000,0 days 02:54:56.621000,0 days 02:55:39.723000,0 days 02:55:58.278000,,301.0,256.0,301.0,False,HARD,26.0,True,McLaren,0 days 02:54:21.574000,2024-04-07 06:55:23.208,1,5.0,False,,False,True
